name,closed,review,rating,categories,phone,distance,latitude,longitude,address,station_name
"The Japan Foundation, Toronto",False,3,4.5,Libraries,+14169661600,1008.5551673644592,43.67072,-79.38551,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St
Freshii,False,25,2.5,Vegetarian,+14165984441,937.5295195797105,43.65367,-79.38007,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St
Toronto Public Library - St. James Town Branch,False,3,4.0,Libraries,+14163937744,867.5766244374315,43.66789,-79.37469,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St
City Hall Public Library,False,6,3.5,Libraries,+14163937650,992.6692752268551,43.65334661098505,-79.38382620000098,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St
University of Toronto Engineering and Computer Science Library,False,2,3.0,Libraries,+14169786494,1022.2366285257979,43.66002,-79.39467,"10 King's College Road, Room 2402, Toronto, ON M5S 3G8, Canada",Yonge St / Wood St
Three Monks and a Duck,False,83,4.0,Vegetarian,+14169019588,409.7567644202943,43.64605,-79.40897,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St
Buddha's Vegan,False,148,4.5,Vegetarian,+14166033811,975.4567724396186,43.65203,-79.40337,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St
Greens Vegetarian Restaurant,False,121,4.0,Vegan,+14166033337,1002.2203607408973,43.65206,-79.40267,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St
Kupfert & Kim,False,157,4.0,Gluten-Free,+14165042206,894.2045496192792,43.64774,-79.3961999,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St
Freshii,False,10,2.5,Vegetarian,+16473493891,234.53687513575431,43.6443727930146,-79.403019323945,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St
Fort York Library,False,19,3.5,Libraries,+14163936240,652.6426330910773,43.639006706232,-79.4000751059053,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St
Freshii,False,56,2.5,Salad,+14162038456,894.2045496192792,43.64774,-79.3962,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St
Sanderson Library,False,4,3.0,Libraries,+14163937653,967.7580093314768,43.6519,-79.40552,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",King St W / Tecumseth St
Saigon Lotus,False,221,4.5,Vietnamese,+14169011115,470.79819359846704,43.65449,-79.39928,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Buddha's Vegan,False,148,4.5,Vegetarian,+14166033811,897.69722667933,43.65203,-79.40337,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
PLANTA Toronto,False,173,4.0,Tapas/Small Plates,+16478121210,963.5424591769101,43.65082,-79.3878,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
King's Café,False,143,4.0,Vegetarian,+14165911340,661.2035388628551,43.65421,-79.4021099,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Greens Vegetarian Restaurant,False,121,4.0,Vegan,+14166033337,842.9588713689881,43.65206,-79.40267,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Hungary-Thai,False,116,3.0,Thai,+14165956405,651.7529444012813,43.65429,-79.40215,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Gerstein Science Information Centre,False,9,4.5,Libraries,+14169782280,526.8100925507738,43.66221,-79.39407,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Toronto Public Library,False,14,3.0,Libraries,+14163937746,248.75668035263342,43.65792,-79.39834,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Freshii,False,41,3.0,Vegetarian,+16474977590,984.2300984379324,43.66099,-79.38385,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Punjabi Chaap Corner,False,5,4.0,Vegetarian,+14165983787,928.4990585169483,43.65756405198712,-79.38373638423317,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Crave Healthy Habits,False,25,4.0,Gluten-Free,+14168553322,1284.6485134101854,43.64999,-79.383189,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
University of Toronto Mathematical Science Library,False,2,3.5,Libraries,+14169788624,285.6874144729067,43.6597099,-79.39711,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Freshii,False,13,3.0,Vegetarian,+16477481800,586.6121693251025,43.65625,-79.38818,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Vege Delight,False,1,4.0,Vegetarian,+16473490803,769.5385664458469,43.655013,-79.3863578,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
University of Toronto Engineering and Computer Science Library,False,2,3.0,Libraries,+14169786494,281.43398253865496,43.66002,-79.39467,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
John W. Graham Library,False,2,5.0,Libraries,+14169785851,808.0241140169976,43.66501,-79.3966,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Robarts Library,False,26,3.0,Libraries,+14169788450,838.441847047059,43.66453,-79.39913,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Thomas Fisher Rare Book Library,False,4,4.0,Libraries,+14169785285,789.4081494694033,43.66409,-79.39892,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Freshii,False,6,3.5,Salad,+16474848548,1000.5361132726285,43.66464,-79.3876,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
Sanderson Library,False,4,3.0,Libraries,+14163937653,1014.9153758235597,43.6519,-79.40552,"327 Bathurst Street, Toronto, ON M5T 1J1, Canada",Beverley St / College St
PLANTA Toronto,False,173,4.0,Tapas/Small Plates,+16478121210,913.8141207425597,43.65082,-79.3878,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Kupfert & Kim,False,130,4.0,Vegetarian,+14165041233,987.3910376108998,43.6485583,-79.3817111,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Ryerson University Student Learning Centre,False,4,3.5,Libraries,+14169795000,26.235455403492526,43.65767,-79.3811,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,7,4.0,Salad,+14169773197,229.34014023944044,43.65958,-79.38102,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Punjabi Chaap Corner,False,5,4.0,Vegetarian,+14165983787,219.15983843842417,43.65756405198712,-79.38373638423317,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Vegholic,False,1,3.0,Vegetarian,+14163400015,175.69890826035615,43.6587182,-79.382272,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,41,3.0,Vegetarian,+16474977590,471.15692747724734,43.66099,-79.38385,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,25,2.5,Vegetarian,+14165984441,390.9877322261732,43.65367,-79.38007,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Crave Healthy Habits,False,25,4.0,Gluten-Free,+14168553322,854.9149111369801,43.64999,-79.383189,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Vege Delight,False,1,4.0,Vegetarian,+16473490803,499.10265975953877,43.655013,-79.3863578,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,13,3.0,Vegetarian,+16477481800,587.2879639379478,43.65625,-79.38818,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
City Hall Public Library,False,6,3.5,Libraries,+14163937650,506.5183316955035,43.65334661098505,-79.38382620000098,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,25,2.0,Vegetarian,+16473445017,958.3238573037404,43.65009911988288,-79.37474237242134,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,6,3.5,Salad,+16474848548,952.0221080682331,43.66464,-79.3876,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,5,3.0,Vegetarian,+16473507797,915.9025450547853,43.66553,-79.38049,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,2,3.5,Salad,+16473465505,905.7650888386137,43.64935,-79.379528,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,6,2.5,Vegetarian,+14167928418,666.4843872586611,43.6515826514359,-79.3828758178581,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,7,2.0,Salad,+14162140259,981.2986841001473,43.64816,-79.38345,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Freshii,False,1,3.0,Salad,+16474171714,1285.4670812358504,43.6491,-79.39188,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
John M Kelly Library,False,1,5.0,Libraries,,1072.1274040855878,43.6648407,-79.3894882,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Gould St / Yonge St (TMU)
Kupfert & Kim,False,130,4.0,Vegetarian,+14165041233,374.7805357697135,43.6485583,-79.3817111,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
PLANTA Toronto,False,173,4.0,Tapas/Small Plates,+16478121210,898.535268795732,43.65082,-79.3878,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Kupfert & Kim,False,34,3.5,Vegan,+14166011333,58.535046730959465,43.6464176062663,-79.3790951381131,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Copper Branch,False,39,3.5,Vegan,+14167922982,250.04305521053513,43.64823,-79.37952,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Crave Healthy Habits,False,17,4.0,Salad,+14168554441,264.4343773227747,43.6471768,-79.3815764,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Kupfert & Kim,False,6,4.5,Vegetarian,+14162607777,491.0648105222687,43.6475179450612,-79.3844664886699,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Fit For Life,False,1,4.0,Vegetarian,+14163685745,74.12245632932004,43.64652,-79.3787399,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Freshii,False,4,3.0,Salad,+16474848030,138.68456448649675,43.64668082262452,-79.38015770163949,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Fit For Life,False,10,2.5,Breakfast & Brunch,+14163632971,250.04305521053513,43.64823,-79.37952,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Crave Healthy Habits,False,25,4.0,Gluten-Free,+14168553322,568.8690915334344,43.64999,-79.383189,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Kupfert & Kim,False,4,4.0,Vegan,+14163605555,511.35077918412304,43.6414118932365,-79.3777328453616,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Freshii,False,2,3.5,Salad,+16473465505,383.0660926710845,43.64935,-79.379528,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Crave Healthy Habits,False,15,3.0,Vegetarian,+14162382628,454.60264492771756,43.6474075,-79.3840397,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Freshii,False,8,2.5,Salad,+16473511230,398.9970673883278,43.6478537167729,-79.3829644358786,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Freshii,False,11,3.0,Salad,+16476925173,587.9832198407655,43.6482242201003,-79.3853582879312,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Freshii,False,25,2.0,Vegetarian,+16473445017,563.3836495916192,43.65009911988288,-79.37474237242134,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Freshii,False,3,2.5,Vegetarian,+16473457848,581.4451518341035,43.6449907389034,-79.385864585638,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Freshii,False,25,2.5,Vegetarian,+14165984441,898.2752986416273,43.65367,-79.38007,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Toronto Public Library,False,4,2.5,Libraries,+14163937655,496.17007494212,43.64997,-79.36843,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
Freshii,False,7,2.0,Salad,+14162140259,376.8515442691993,43.64816,-79.38345,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Bay St (South Side)
PLANTA Yorkville,False,512,4.0,Vegetarian,+16478121221,266.22513664706065,43.67028,-79.38945,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Toronto Reference Library,False,70,4.5,Libraries,+14163955577,378.7012006139659,43.67188,-79.38663,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Kupfert & Kim,False,10,4.5,Gluten-Free,+14169251222,349.7247188136711,43.6697979431727,-79.391163289547,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Mad Radish,False,9,4.5,Salad,+14167920700,401.01189518245235,43.671059257513704,-79.38384186503123,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Govinda's,False,43,4.0,Vegetarian,+18882181040,1236.1470732801695,43.67684518603757,-79.3972886196434,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
EJ Pratt Libary,False,7,4.5,Libraries,+14165854470,375.9535066961464,43.6666730790851,-79.3912459850874,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Freshii,False,53,3.0,Salad,+14169212300,335.34179632464486,43.6706282,-79.3901,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Gerstein Science Information Centre,False,9,4.5,Libraries,+14169782280,874.3130256028617,43.66221,-79.39407,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
"The Japan Foundation, Toronto",False,3,4.5,Libraries,+14169661600,266.57244147800947,43.67072,-79.38551,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Yorkville Library,False,8,3.5,Libraries,+14163937660,398.50507246685584,43.67194,-79.38863,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Freshii,False,41,3.0,Vegetarian,+16474977590,860.1082437806964,43.66099,-79.38385,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Freshii,False,7,4.0,Salad,+14169773197,1113.0560942169386,43.65958,-79.38102,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Freshii,False,6,3.5,Salad,+16474848548,430.9588847679864,43.66464,-79.3876,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Sun Life Financial Museum + Arts Pass,False,1,5.0,Museums,,375.8516814084691,43.6718788,-79.3866272,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Fit For Life,False,9,1.5,Vegetarian,+14169649816,227.91472480035443,43.670475,-79.387135,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Freshii,False,3,4.0,Salad,+16477944545,688.5927118642417,43.6712,-79.39436,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Robarts Library,False,26,3.0,Libraries,+14169788450,1074.7114943965812,43.66453,-79.39913,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
John W. Graham Library,False,2,5.0,Libraries,+14169785851,856.6070671780684,43.66501,-79.3966,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Thomas Fisher Rare Book Library,False,4,4.0,Libraries,+14169785285,1060.7131734887148,43.66409,-79.39892,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
Urban Affairs Library - Research & Reference,False,2,3.0,Libraries,+14163977241,385.06410630742647,43.6718760241617,-79.3868207931519,"Toronto Reference Library, 789 Yonge St, 2nd fl, Toronto, ON M5V 3C6, Canada",Charles St W / Balmuto St - SMART
PLANTA Yorkville,False,512,4.0,Vegetarian,+16478121221,669.6708410691663,43.67028,-79.38945,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
Toronto Reference Library,False,70,4.5,Libraries,+14163955577,516.7690122802546,43.67188,-79.38663,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
Mad Radish,False,9,4.5,Salad,+14167920700,268.94488389649007,43.671059257513704,-79.38384186503123,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
Kupfert & Kim,False,10,4.5,Gluten-Free,+14169251222,803.977159010273,43.6697979431727,-79.391163289547,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
EJ Pratt Libary,False,7,4.5,Libraries,+14165854470,873.4395206881408,43.6666730790851,-79.3912459850874,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
Freshii,False,41,3.0,Vegetarian,+16474977590,980.0225142753502,43.66099,-79.38385,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
Freshii,False,53,3.0,Salad,+14169212300,727.135579153544,43.6706282,-79.3901,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
"The Japan Foundation, Toronto",False,3,4.5,Libraries,+14169661600,459.0706130692998,43.67072,-79.38551,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
Yorkville Library,False,8,3.5,Libraries,+14163937660,646.7399710293439,43.67194,-79.38863,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
Freshii,False,5,3.0,Vegetarian,+16473507797,441.35510101199833,43.66553,-79.38049,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
Sun Life Financial Museum + Arts Pass,False,1,5.0,Museums,,514.8981214437983,43.6718788,-79.3866272,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
Toronto Public Library - St. James Town Branch,False,3,4.0,Libraries,+14163937744,593.4971794558521,43.66789,-79.37469,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
Freshii,False,6,3.5,Salad,+16474848548,761.0208569117904,43.66464,-79.3876,"113 St. Joseph Street, Toronto, ON M5S 3C2, Canada",Charles St E / Jarvis St - SMART
